answer_id,participant_id,music_id,answer,original_answer,timestamp,favorite,translated_to_english,performer,piece_name,performance_name
858,78,33,"too_dynamic, nice_expression",Too dynamic in but nice expression ,2018-04-08 12:02:14,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
883,81,33,"hesitant, cautious","hesitant, cautious",2018-04-09 09:38:33,1.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
892,84,33,this_one_is_nice,È buono,2018-04-10 05:43:34,1.0,This one is nice,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
905,86,33,"deliberate, elegant","deliberate, elegant",2018-04-10 11:25:32,1.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
948,89,33,care-free,care-free,2018-04-13 19:29:06,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
969,96,33,"free, playful","free, playful",2018-04-18 21:08:09,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
973,97,33,too_fast,Zu schnell ,2018-04-18 21:54:22,0.0,too_fast,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
994,100,33,"rhythmically_incorrect, overly_affected","Non-rhythmically correct, overaffectednon",2018-04-19 09:25:11,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1134,117,33,nice,nice,2018-04-22 15:24:02,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1143,119,33,"very_flexible_timing, different_kinds_of_key_attack_in_both_hands, clearly_perceivable_dynamics","sehr flexible Zeitgestaltung, unterschiedliche Arten im Anschlag in beiden Händen, Dynamik deutlich hörbar",2018-04-22 17:41:17,0.0,"very_flexible_timing, different_kinds_of_key_attack_in_both_hands, clearly_perceivable_dynamics",Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1201,124,33,"light, mobile, expressive, differentiated","leicht, beweglich, ausdrucksstark, vielschichtig",2018-04-25 09:59:18,1.0,"light, mobile, expressive, differentiated",Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1263,131,33,"bit_slow, part_follows_part, dry","Bit slowly, part follows part, dry (without so much pedal)",2018-05-02 22:16:30,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1353,138,33,crisp,crisp,2018-05-24 15:43:46,1.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1425,146,33,"mellow, soft, dynamic","mellow, soft, dynamic",2018-07-06 14:05:40,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1493,151,33,"happy, cheerful","happy, cheerful",2018-07-18 13:30:40,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1508,155,33,"light, playful, fast, shorter_phrases","light, playful, fast, shorter phrases",2018-08-22 18:12:09,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1587,157,33,"very_romantic, expressive, too_many_liberties_in_agogic","Very romantic and expressive,too many liberties in agogic",2018-08-29 14:47:35,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1602,159,33,beautiful,schön,2018-09-09 13:43:33,0.0,beautiful,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1638,160,33,playful,playful,2018-09-17 15:23:29,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1665,161,33,eager,eager,2018-10-06 22:56:48,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1866,181,33,transient,transient,2019-10-14 08:36:11,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
1927,188,33,nice_but_lack_of_feeling,Nice but lack of feeling,2020-03-01 14:42:04,0.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
2029,194,33,"fluid, elegant, well_phrased","fluid, elegant, well phrased",2020-03-31 17:58:37,1.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
2089,192,33,"melodious, easy, calm, lively, childlike, playful, restrained","melodious, easy and calmed but lively, childlike, playful yet restrained",2020-03-31 19:23:48,1.0,,Horowitz,schumann_arabeske_excerpt1,33_8_4_1_Schumann_Arabeske_Horowitz_Cut1_00.00-00.53
86,7,1,"floating, brisk","floating, brisk",2018-02-16 14:10:15,,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
163,16,1,romantic,romantic,2018-03-04 13:40:10,,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
370,46,1,rebellious,протестующая,2018-03-25 12:48:37,0.0,rebellious,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
405,47,1,"fast, mechanical, boring","Fast, mechanical, boring",2018-03-26 15:16:17,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
476,49,1,"chopped, glaring, mechanical, inhuman, dull, nervous, hectic","abgehackt, grell, mechanisch, unmenschlich, dumpf, nervös, hektisch",2018-03-29 20:05:45,0.0,"chopped, glaring, mechanical, inhuman, dull, nervous, hectic",Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
498,50,1,"vivid, accurate, pressure","vivid, accurate, pressure",2018-04-01 03:22:41,1.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
542,57,1,"tour_de_force, oldschool, straightforward, rush, encore, top_voice_in_front, uniform_motion ","Tour de force, old school, straight forward, rush, encore, top voice in front, uniform motion ",2018-04-03 16:52:57,1.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
558,59,1,"fast, bad_timbre, noise","fast, bad timbre, noise",2018-04-03 17:21:18,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
580,61,1,"fast, flowing, reverberant, harmony-oriented, distant, like_a_turning_wheel","fast, flowing, reverberant, harmony-oriented, distant, like a turning wheel",2018-04-04 08:57:05,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
592,60,1,"expectant, driven, blossoming, deliberate, walking_towards_salvation","expectant, driven, blossoming, deliberate, walking towards salvation",2018-04-04 10:27:12,1.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
660,66,1,"slightly_off_tune, natural, fast, improvised","slightly off tune, natural, fast, improvised",2018-04-05 06:38:36,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
740,72,1,"hasty, rushed, shallow, irregular, thoughtless","hasty, rushed, shallow, irregular, thoughtless",2018-04-05 13:26:40,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
789,73,1,lost_in_space,lost in space ,2018-04-05 15:16:49,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
822,78,1,"controlled_tempo, emotional_dynamics ",Controlled with speed and emotional with dynamics ,2018-04-08 06:50:15,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
959,89,1,harsh,harsh,2018-04-13 19:40:27,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
984,97,1,"bad_tuning_of_the_piano, too_fast","Schlechte Stimmung vom Klavier, zu schnell, ",2018-04-18 22:02:29,0.0,"bad_tuning_of_the_piano, too_fast",Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1020,100,1,"too_fast, too_uneven",".........too fast, to uneven",2018-04-19 09:51:11,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1041,101,1,"detuned, amateur","detuned, amateur",2018-04-19 11:28:56,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1154,123,1,"forward-pressing, hectic","Vorwärts drängend, hektisch",2018-04-23 11:48:50,0.0,"forward-pressing, hectic",Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1181,124,1,"intensive, expressive, internally_consistent","intensiv, ausdrucksstark, in sich stimmig",2018-04-25 09:39:45,1.0,"intensive, expressive, internally_consistent",Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1208,126,1,"alive, colorful, full_of_heart, soul, best_piano_sound, warm ","Alive, colorful, full of heart, soul, best piano sound, warm, ",2018-04-25 20:02:50,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1269,131,1,"old_tuning_of_piano_is_my_favorite_(432hz), bit_too_fast, like_etude, bit_robotic","Old tuning of piano is my favourite (432Hz), bit too fast, like etude, bit robotic",2018-05-02 22:24:38,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1291,135,1,"too_fast, hurried, the_music_is_like_fog_because_of_the_tempo, no_clear_contours","too fast for me, it hurrys, the music is like fog because of the tempo ...no clear contures",2018-05-14 05:28:10,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1368,138,1,perfect,"perfect, i like",2018-05-24 15:53:03,1.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1395,146,1,"too_fast, not_very_dynamic","too fast, not very dynamic",2018-07-06 12:42:50,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1494,152,1,bad_piano,bad piano,2018-07-18 13:31:06,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1514,155,1,hectic,hectic,2018-08-23 18:38:56,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1564,157,1,"romantic_bach,  pianist_of_early_20th_century",Romantic Bach (but I like it) (pianist of early 20th century),2018-08-29 08:56:56,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1666,161,1,straight,straight,2018-10-06 22:59:23,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1693,166,1,chamber_concert,"chamber, concert",2019-01-18 05:48:14,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1827,181,1,"repeated, too_fast",repeated too fast,2019-10-14 07:15:36,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1872,183,1,"naive, hasty, okay","naive, hasty, okay",2019-12-11 09:28:52,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1956,188,1,elevator_music,elevator music,2020-03-01 15:10:19,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
1969,189,1,freaky,freaky,2020-03-23 15:34:45,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
2040,194,1,"old, energetic, vibrant, fast, opaque","old, energetic, vibrant, fast, opaque",2020-03-31 18:13:35,1.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
2101,192,1,"playful, childlike, a_bit_gloomy","playful, childlike but a bit gloomy",2020-03-31 20:00:55,0.0,,Gieseking,bach,01_2_1_1_Bach_Prelude_Gieseking
84,7,2,mechanic,mechanic,2018-02-16 14:10:15,,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
157,16,2,dancing,dancing,2018-03-04 13:40:10,,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
371,46,2,simplistic,простенькая,2018-03-25 12:48:37,0.0,simplistic,Gould,bach,02_2_2_1_Bach_Prelude_Gould
406,47,2,"staccato, mechanical","Staccato, mechanical",2018-03-26 15:16:17,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
477,49,2,"chopped, unround, boring, mechanical, cold","abgehackt, unrund, langweilig, mechanisch, kalt",2018-03-29 20:05:45,0.0,"chopped, unround, boring, mechanical, cold",Gould,bach,02_2_2_1_Bach_Prelude_Gould
499,50,2,"ironical, bumpy ","ironical, bumpy ",2018-04-01 03:22:41,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
543,57,2,"obviously_glenn_gould, extreme_articulation, contrasts, brings_out_the_simplicity_of_the_musical_construction, mocking, intense, narrative,  a_little_bit_kinky","Obviously glenn gould, extreme articulation, contrasts, brings out the simplicity (mocks?) of the musical construction, intense, narrative,  a little bit kinky",2018-04-03 16:52:57,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
559,59,2,curious,curious,2018-04-03 17:21:18,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
581,61,2,"galloping, staccato, playful, ","galloping, staccato, playful, ",2018-04-04 08:57:05,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
593,60,2,"light-hearted, friendly, peaceful, captivating, amusing, obviously_glenn_gould","light-hearted, friendly, peaceful, captivating, amusing. This is Glenn Gould, obviously.",2018-04-04 10:27:12,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
661,66,2,"disturbingly_non-legato, monotonous","disturbingly non-legato, monotonous",2018-04-05 06:38:36,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
696,68,2,"old_noisy_recording, his_voice_is_a_give-away, do_you_love_it_or_hate_it_?, a_sine_qua_non_version, not_my_preferred","old noisy recording. His voice is a give-away :) Do you love it or hate it ? Yes. A sine qua non version, but not my preferred.",2018-04-05 10:24:42,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
741,72,2,"stumbling, gross, stylistically_untypical","stumbling, gross, stylistically untypical",2018-04-05 13:26:40,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
790,73,2,"gouldian, unconvincing",Gouldian - unconvincing,2018-04-05 15:16:49,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
823,78,2,"careful_with_playing, the_accents_make_it_for_an_almost_different_piece",Careful with playing and the accents make it for an almost different piece ,2018-04-08 06:50:15,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
960,89,2,jumping,jumping,2018-04-13 19:40:27,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
985,97,2,not_flowing,Nicht fließend ,2018-04-18 22:02:29,0.0,not_flowing,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1021,100,2,horrible_articulation,Horrible articulation ,2018-04-19 09:51:11,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1042,101,2,mechanic,mechanic,2018-04-19 11:28:56,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1155,123,2,funny,Komisch,2018-04-23 11:48:50,0.0,funny,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1182,124,2,"idiosyncratic, overly_pointed, appropriating_the_music","eigenwillig, überpointiert, sich die Musik aneignend",2018-04-25 09:39:45,0.0,"idiosyncratic, overly_pointed, appropriating_the_music",Gould,bach,02_2_2_1_Bach_Prelude_Gould
1209,126,2,"sound_like_electronic_sound, unusual_articulation, sterile, innocent, clear, unsurprising","Sound like electronic sound, unusual Artikulation, steril, innocent, clear and unsurprisingly ",2018-04-25 20:02:50,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1270,131,2,"cembalo-imitating, cut, fake","Cembalo - iminating, cut, fake",2018-05-02 22:24:38,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1369,138,2,learning_child,learning child,2018-05-24 15:53:03,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1396,146,2,"staccato, monotonous, less_tempo_variation","staccato, monotonous, less tempo variation",2018-07-06 12:42:50,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1495,152,2,staccato,why staccato,2018-07-18 13:31:06,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1515,155,2,"staccato_legato_mixture, hard_touch","staccato legato mixture, hard touch",2018-08-23 18:38:56,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1565,157,2,"terrible, glenn_gould_like",Terrible Glenn Gould like,2018-08-29 08:56:56,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1614,160,2,"a_bit_strange, with_fire",un peu bizarre avec du bruit ?,2018-09-17 15:07:08,0.0,"a bit strange, with fire",Gould,bach,02_2_2_1_Bach_Prelude_Gould
1667,161,2,jumpy,jumpy,2018-10-06 22:59:23,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1694,166,2,hurtful,hurtful,2019-01-18 05:48:14,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1828,181,2,bounce,bounce,2019-10-14 07:15:36,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1873,183,2,"superficial, uninteresting, monotonous","superficial, uninteresting, monotonous",2019-12-11 09:28:52,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1957,188,2,strauss_playing_bach,strauss playing bach,2020-03-01 15:10:19,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
1970,189,2,simple,simple,2020-03-23 15:34:45,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
2041,194,2,"childish, schematic, static, boring","childish, schematic, static, boring",2020-03-31 18:13:35,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
2102,192,2,"cerebral, with_care, tenderness, reflexive","cerebral, with care and tenderness, reflexive",2020-03-31 20:00:55,0.0,,Gould,bach,02_2_2_1_Bach_Prelude_Gould
87,7,3,shy,shy,2018-02-16 14:10:15,,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
161,16,3,magical,magical,2018-03-04 13:40:10,,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
372,46,3,deep,глубокая,2018-03-25 12:48:37,0.0,deep,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
407,47,3,"delicate, sweet, longing, soft, dramatic, with_feeling, soaring, passionate, loud","Delicate, sweet, longing, soft, dramatic, with feeling, soaring, passionate, loud",2018-03-26 15:16:17,1.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
478,49,3,"glaring, flowing, cold, thin","grell, fließend, kalt, dünn",2018-03-29 20:05:45,0.0,"glaring, flowing, cold, thin",Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
500,50,3,"dreamy, indistinctly","dreamy, indistinctly",2018-04-01 03:22:41,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
544,57,3,"dreamy, boring, romantic, tension_curve, very_slow, overdramatic, artifact_in_sound_quality ","Dreamy, boring, romantic, tension curve, very slow, over dramatic, artifact in sound quality ",2018-04-03 16:52:57,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
560,59,3,"expressive, custom_version","expressive, custom version",2018-04-03 17:21:18,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
582,61,3,"ethereal, serene, dreamy, romantic, expressive, slow","ethereal, serene, dreamy, romantic, expressive, slow",2018-04-04 08:57:05,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
662,66,3,"too_legato, sustained, inappropriately_slow","too legato, sustained, inappropriately slow",2018-04-05 06:38:36,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
697,68,3,"rather_slow, well_played, less_pedal, ",Rather slow but well played. less pedal than v2. ,2018-04-05 10:24:42,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
742,72,3,"blurred, slow, stylistically_atypical, boring","blurred, slow, stylistically untypical, boring",2018-04-05 13:26:40,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
791,73,3,mush,mush,2018-04-05 15:16:49,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
824,78,3,"heartfelt, heavy, fluid, open, perfectly_controlled",Heartful and heavy in emotion - fluid and open with tempo but perfectly controlled ,2018-04-08 06:50:15,1.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
961,89,3,"mellow, gentle","mellow, gentle",2018-04-13 19:40:27,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
986,97,3,too_slow,Zu langsam ,2018-04-18 22:02:29,0.0,too_slow,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1022,100,3,a_very_poor_harmonical_feeling,A very poor harmonical feelingl,2018-04-19 09:51:11,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1043,101,3,"tired, slow, boring","tired, slow, boring",2018-04-19 11:28:56,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1156,123,3,"gazing_in_the_distance, conscious, developing","In die ferne blickend, bewusst, aufbauend",2018-04-23 11:48:50,0.0,"gazing_in_the_distance, conscious, developing",Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1183,124,3,"dramatic, progressively_building_tension, constructed","pathetisch, spannungsaufbauend, konstruiert",2018-04-25 09:39:45,0.0,"dramatic, progressively_building_tension, constructed",Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1210,126,3,"timeless, dreaming, forgetting, cloudy ","Timeless, dreaming, forgetting , and cloudy. ",2018-04-25 20:02:50,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1271,131,3,"slow, boring, too_much_of_listening_to_each_tone, no_feeling_of_whole_piece","Slow, boring, too much of listening to each tone, no feeling of whole piece",2018-05-02 22:24:38,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1292,135,3,"smooth, expressive, fluent, each_note_can_sound, good_tempo, too_loud, too_massive","smoothy, expressive and fluently, each note can sound because it is a good tempo, on the end too loud, too massive",2018-05-14 05:28:10,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1370,138,3,beginner,beginner,2018-05-24 15:53:03,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1397,146,3,"graceful, professional, accurate, evocative, smooth_tempo_variation, dynamic","graceful, professional, accurate, evocative, smooth tempo variation, dynamic",2018-07-06 12:42:50,1.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1496,152,3,too_slow,too slow,2018-07-18 13:31:06,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1516,155,3,"floating, slower less_fluent, very_ponderous","also floating, but slower, less fluent than 1 , very ponderous towards the end",2018-08-23 18:38:56,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1566,157,3,"boring, no_flow",Boring; no flow,2018-08-29 08:56:56,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1615,160,3,"listenable, mesmerizing, a_bit_too_slow","listenable, mesmerizing, un peu too slow",2018-09-17 15:07:08,0.0,"listenable, mesmerizing, a bit too slow",Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1668,161,3,leisurely,leisurely,2018-10-06 22:59:23,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1695,166,3,"boring, slow","boring, slow",2019-01-18 05:48:14,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1874,183,3,"roomy, airy, subtle, epic, emotional, grand","roomy, airy, subtle, epic, emotional, grand",2019-12-11 09:28:52,1.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1958,188,3,plastic,plastic,2020-03-01 15:10:19,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
1971,189,3,sad,sad,2020-03-23 15:34:45,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
2042,194,3,"slow, anguished, pathetic, is_somebody_gonna_sing_at_some_point","slow, anguished, pathetic, is somebody gonna sing at some point?",2020-03-31 18:13:35,0.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
2103,192,3,"naive, discovering, like_a_door_opening, gently_flowing, innocent","naïve, discovering, like a door opening, gently flowing, innocent",2020-03-31 20:00:55,1.0,,Grimaud,bach,03_2_3_1_Bach_Prelude_Grimaud
